"ms1","p","temp","alt","ms2","gX","gY","gZ","X","Y","Z","mX","mY","mZ"
1442158,912.65,28.7,873.4,1442166,0,0,0,-1615,-382,-15852,-600,-774,-15852
1442209,912.64,28.7,873.49,1442217,0,0,0,-1440,-490,-15784,-600,-774,-15784
1442260,912.67,28.7,873.22,1442269,2,0,1,-1511,-392,-15767,-600,-774,-15767
1442312,912.67,28.7,873.22,1442320,4,0,0,-1502,-485,-15869,-600,-783,-15869
1442367,912.6,28.7,873.85,1442375,5,-1,-2,-1525,-407,-15681,-600,-783,-15681
1442418,912.59,28.7,873.94,1442426,3,-1,-1,-1254,-493,-15654,-600,-783,-15654
1442471,912.63,28.7,873.58,1442480,2,0,0,-1412,-556,-15813,-631,-765,-15813
1442523,912.65,28.7,873.4,1442531,6,0,0,-1357,-213,-15987,-631,-765,-15987
1442574,912.68,28.7,873.13,1442582,13,-5,-7,-1155,-610,-15791,-631,-765,-15791
1442629,912.62,28.7,873.67,1442637,-21,12,-17,-901,-468,-16037,-602,-814,-16037
1442680,912.64,28.7,873.49,1442689,5,-1,-3,-768,-218,-15831,-602,-814,-15831
1442732,912.71,28.7,872.86,1442740,17,-5,-6,-1404,3,-15843,-602,-814,-15843
1442785,912.7,28.7,872.95,1442791,-3,-14,-14,-623,-3371,-18178,-602,-814,-18178
1442836,912.68,28.7,873.13,1442846,74,16,44,-4266,7374,-16031,-561,-805,-16031
1442891,912.65,28.7,873.4,1442899,-9,12,17,-619,-2051,-15822,-561,-805,-15822
1442942,912.69,28.7,873.04,1442951,14,-19,-25,-2257,1041,-15700,-561,-805,-15700
1442994,912.65,28.7,873.4,1443002,-5,3,5,-1716,-330,-15880,-592,-819,-15880
1443047,912.68,28.7,873.13,1443053,0,0,0,-1576,-328,-15788,-592,-819,-15788
1443100,912.69,28.7,873.04,1443108,0,0,1,-1495,-442,-15954,-592,-819,-15954
1443151,912.67,28.7,873.22,1443160,-7,3,6,-1769,-216,-15714,-566,-813,-15714
1443205,912.7,28.7,872.95,1443213,0,0,1,-1647,-174,-15877,-566,-813,-15877
1443256,912.72,28.7,872.77,1443264,1,0,0,-1666,-200,-15746,-566,-813,-15746
1443307,912.63,28.7,873.58,1443315,0,0,0,-1703,-161,-15803,-563,-819,-15803
1443362,912.7,28.7,872.95,1443371,-7,6,10,-2008,255,-15675,-563,-819,-15675
1443414,912.68,28.7,873.13,1443422,0,1,3,-1904,-104,-15855,-563,-819,-15855
1443465,912.62,28.7,873.67,1443473,-2,3,5,-2031,152,-15732,-533,-834,-15732
1443516,912.66,28.7,873.31,1443524,-4,3,4,-1893,-42,-15924,-533,-834,-15924
1443567,912.67,28.7,873.22,1443575,0,0,0,-1899,-209,-15765,-533,-834,-15765
1443622,912.72,28.7,872.77,1443631,-1,1,2,-2152,193,-15886,-514,-839,-15886
1443674,912.61,28.7,873.76,1443682,0,0,0,-2031,-4,-15734,-514,-839,-15734
1443725,912.62,28.7,873.67,1443733,1,0,0,-2185,96,-15750,-514,-839,-15750
1443778,912.73,28.7,872.67,1443784,2,0,0,-2017,-7,-15665,-523,-846,-15665
1443829,912.6,28.7,873.85,1443840,1,0,0,-2117,88,-15640,-523,-846,-15640
1443885,912.57,28.7,874.13,1443891,0,0,0,-1975,25,-15829,-523,-846,-15829
1443936,912.58,28.7,874.04,1443944,0,0,0,-2061,63,-15751,-519,-843,-15751
1443987,912.63,28.7,873.58,1443995,0,0,0,-2123,41,-15662,-519,-843,-15662
1444038,912.62,28.7,873.67,1444046,0,0,0,-2034,45,-15675,-519,-843,-15675
1444089,912.73,28.7,872.67,1444102,-2,0,1,-2063,161,-15688,-520,-841,-15688
1444145,912.64,28.7,873.49,1444153,-2,0,3,-2033,72,-15856,-520,-841,-15856
1444196,912.74,28.7,872.58,1444204,0,2,3,-2224,110,-15695,-520,-841,-15695
1444247,912.63,28.7,873.58,1444255,-1,1,2,-2125,168,-15847,-502,-851,-15847
1444298,912.72,28.7,872.77,1444306,2,-3,-4,-2310,219,-15700,-502,-851,-15700
1444354,912.65,28.7,873.4,1444362,0,0,1,-2113,-25,-15782,-502,-851,-15782
1444405,912.61,28.7,873.76,1444413,0,0,2,-2258,144,-15729,-502,-851,-15729
1444456,912.71,28.7,872.86,1444464,0,0,1,-2130,-36,-15763,-510,-868,-15763
1444509,912.72,28.7,872.77,1444515,0,0,1,-2275,181,-15748,-510,-868,-15748
1444560,912.73,28.7,872.67,1444569,0,0,0,-2153,50,-15898,-510,-868,-15898
1444614,912.6,28.7,873.85,1444622,0,0,1,-2236,123,-15812,-499,-845,-15812
1444667,912.67,28.7,873.22,1444673,-5,0,2,-2096,-77,-15859,-499,-845,-15859
1444718,912.61,28.7,873.76,1444726,0,-1,1,-2321,2,-15737,-499,-845,-15737
1444769,912.6,28.7,873.85,1444777,0,0,2,-2327,39,-15644,-485,-839,-15644
1444820,912.58,28.7,874.04,1444831,0,0,0,-2398,22,-15758,-485,-839,-15758
1444876,912.58,28.7,874.04,1444884,1,0,0,-2387,-25,-15704,-485,-839,-15704
1444927,912.62,28.7,873.67,1444935,0,0,0,-2300,111,-15716,-480,-839,-15716
1444978,912.63,28.7,873.58,1444986,0,0,0,-2298,57,-15505,-480,-839,-15505
1445029,912.6,28.7,873.85,1445038,0,0,0,-2372,50,-15736,-480,-839,-15736
1445081,912.57,28.7,874.13,1445093,0,0,0,-2356,71,-15624,-471,-829,-15624
1445136,912.64,28.7,873.49,1445144,-2,-2,1,-2468,3,-15600,-471,-829,-15600
1445187,912.72,28.7,872.77,1445195,-3,-11,-13,-2311,-10,-15811,-471,-829,-15811
1445238,912.55,28.7,874.3,1445246,7,-5,0,-1825,-171,-15799,-469,-784,-15799
1445292,912.72,28.7,872.77,1445298,14,-12,12,-2262,-668,-15792,-469,-784,-15792
1445347,912.58,28.7,874.04,1445353,-3,4,5,-2283,-402,-15768,-469,-784,-15768
1445398,912.66,28.7,873.31,1445406,-1,5,7,-2256,-330,-15739,-492,-780,-15739
1445449,912.63,28.7,873.58,1445457,3,0,3,-2426,-113,-15698,-492,-780,-15698
1445500,912.69,28.7,873.04,1445509,1,-3,-4,-2029,-700,-15631,-492,-780,-15631
1445552,912.58,28.7,874.04,1445560,-4,1,4,-2315,-198,-15749,-500,-783,-15749
1445607,912.58,28.7,874.04,1445615,0,-1,0,-2375,-249,-15640,-500,-783,-15640
1445658,912.6,28.7,873.85,1445666,2,-2,-2,-2259,-300,-15753,-500,-783,-15753
1445711,912.66,28.7,873.31,1445718,1,-2,-2,-2311,-267,-15696,-494,-780,-15696
1445763,912.66,28.7,873.31,1445771,5,-5,-5,-2184,-437,-15736,-494,-780,-15736
1445814,912.66,28.7,873.31,1445826,0,0,0,-2095,-418,-15704,-494,-780,-15704
1445869,912.66,28.7,873.31,1445877,1,-1,0,-2235,-414,-15700,-499,-769,-15700
1445920,912.68,28.7,873.13,1445928,2,-1,-1,-2203,-342,-15752,-499,-769,-15752
1445971,912.64,28.7,873.49,1445980,1,0,0,-2144,-491,-15681,-499,-769,-15681
1446023,912.62,28.7,873.67,1446031,1,0,0,-2103,-454,-15758,-499,-769,-15758
1446078,912.69,28.7,873.04,1446086,0,0,0,-2077,-579,-15942,-505,-764,-15942
1446129,912.63,28.7,873.58,1446137,0,0,1,-2071,-574,-15796,-505,-764,-15796
1446180,912.58,28.7,874.04,1446189,0,1,2,-2176,-373,-15799,-505,-764,-15799
1446232,912.61,28.7,873.76,1446240,1,0,0,-2016,-503,-15795,-510,-752,-15795
1446285,912.65,28.7,873.4,1446291,0,-1,0,-2195,-377,-15788,-510,-752,-15788
1446338,912.61,28.7,873.76,1446346,-1,0,1,-2167,-564,-15761,-510,-752,-15761
1446391,912.67,28.7,873.22,1446397,0,0,1,-2217,-445,-15731,-516,-777,-15731
1446443,912.66,28.7,873.31,1446451,0,0,1,-2161,-525,-15875,-516,-777,-15875
1446494,912.63,28.7,873.58,1446502,0,0,0,-2087,-495,-15569,-516,-777,-15569
1446545,912.68,28.7,873.13,1446553,0,0,0,-2148,-476,-15610,-508,-769,-15610
1446600,912.66,28.7,873.31,1446608,1,0,2,-2108,-459,-15674,-508,-769,-15674
1446651,912.68,28.7,873.13,1446660,2,2,2,-2245,-386,-15716,-508,-769,-15716
1446703,912.68,28.7,873.13,1446711,3,-2,-4,-1523,-593,-16056,-524,-763,-16056
1446754,912.67,28.7,873.22,1446762,3,0,1,-2219,-350,-15695,-524,-763,-15695
1446805,912.68,28.7,873.13,1446817,0,0,1,-2127,-495,-15702,-524,-763,-15702
1446860,912.68,28.7,873.13,1446868,0,0,0,-2145,-320,-15789,-516,-773,-15789
1446912,912.68,28.7,873.13,1446920,3,-2,-1,-1975,-440,-15793,-516,-773,-15793
1446963,912.62,28.7,873.67,1446971,0,0,0,-2017,-483,-15886,-516,-773,-15886
1447016,912.66,28.7,873.31,1447022,1,-1,0,-2068,-444,-15754,-518,-753,-15754
1447067,912.67,28.7,873.22,1447077,2,-1,-2,-1980,-614,-15878,-518,-753,-15878
1447122,912.67,28.7,873.22,1447131,1,-1,0,-2058,-497,-15842,-518,-753,-15842
1447174,912.64,28.7,873.49,1447182,2,0,-2,-1837,-670,-15646,-516,-764,-15646
1447225,912.58,28.7,874.04,1447233,1,-1,-2,-1980,-642,-15785,-516,-764,-15785
1447276,912.68,28.7,873.13,1447284,1,0,0,-1896,-638,-15699,-516,-764,-15699
1447331,912.66,28.7,873.31,1447340,1,0,0,-1971,-606,-15878,-518,-767,-15878
1447383,912.59,28.7,873.94,1447391,0,0,0,-1929,-606,-15754,-518,-767,-15754
1447434,912.65,28.7,873.4,1447442,1,0,0,-1951,-517,-15719,-518,-767,-15719
1447485,912.65,28.7,873.4,1447493,1,0,0,-1893,-686,-15736,-518,-767,-15736
1447538,912.66,28.7,873.31,1447544,2,0,0,-1955,-565,-15698,-521,-761,-15698
1447591,912.64,28.7,873.49,1447600,5,-1,-4,-1785,-695,-15812,-521,-761,-15812
1447645,912.68,28.7,873.13,1447653,-1,10,-1,-1669,-445,-15992,-521,-761,-15992
1447696,912.6,28.7,873.85,1447704,2,0,0,-1788,-632,-15697,-539,-777,-15697
1447747,912.66,28.7,873.31,1447755,1,0,0,-1767,-604,-15771,-539,-777,-15771
1447798,912.66,28.7,873.31,1447811,1,0,0,-1811,-542,-15793,-539,-777,-15793
1447854,912.67,28.7,873.22,1447862,0,0,1,-1669,-607,-15919,-538,-757,-15919
1447905,912.71,28.7,872.86,1447913,0,0,1,-1899,-575,-15734,-538,-757,-15734
1447956,912.66,28.7,873.31,1447964,0,1,2,-1731,-548,-15777,-538,-757,-15777
1448007,912.63,28.7,873.58,1448015,0,0,1,-1806,-512,-15785,-543,-777,-15785
1448058,912.64,28.7,873.49,1448071,0,0,0,-1842,-562,-15772,-543,-777,-15772
1448114,912.64,28.7,873.49,1448122,0,0,0,-1843,-549,-15812,-543,-777,-15812
1448165,912.67,28.7,873.22,1448173,1,0,0,-1715,-612,-15931,-546,-764,-15931
1448218,912.67,28.7,873.22,1448224,0,0,0,-1839,-545,-15719,-546,-764,-15719
1448269,912.71,28.7,872.86,1448278,0,0,0,-1759,-582,-15700,-546,-764,-15700
1448323,912.66,28.7,873.31,1448331,0,0,0,-1897,-481,-15758,-549,-784,-15758
1448376,912.69,28.7,873.04,1448382,0,0,0,-1763,-512,-15804,-549,-784,-15804
1448427,912.67,28.7,873.22,1448435,1,-1,0,-1839,-529,-15942,-549,-784,-15942
1448478,912.68,28.7,873.13,1448486,1,-1,0,-1800,-520,-15757,-546,-773,-15757
1448529,912.68,28.7,873.13,1448538,1,-1,-1,-1876,-470,-15822,-546,-773,-15822
1448585,912.67,28.7,873.22,1448593,2,0,-3,-1442,141,-15604,-546,-773,-15604
1448636,912.69,28.7,873.04,1448644,0,0,0,-1856,-545,-15809,-545,-783,-15809
1448687,912.65,28.7,873.4,1448695,0,4,4,-1754,-403,-15721,-545,-783,-15721
1448738,912.68,28.7,873.13,1448747,0,1,2,-1929,-461,-15816,-545,-783,-15816
1448790,912.68,28.7,873.13,1448798,5,-5,-5,-1511,-638,-15879,-543,-798,-15879
1448845,912.68,28.7,873.13,1448853,2,-4,-4,-1723,-600,-15715,-543,-798,-15715
1448898,912.67,28.7,873.22,1448904,-3,-7,-9,-1846,-271,-16063,-543,-798,-16063
1448949,912.69,28.7,873.04,1448957,6,-1,-9,-2088,-495,-15360,-543,-795,-15360
1449000,912.69,28.7,873.04,1449009,-12,-3,0,-2057,-965,-15150,-543,-795,-15150
1449052,912.64,28.7,873.49,1449064,2,0,1,-1415,-837,-15765,-543,-795,-15765
1449107,912.67,28.7,873.22,1449115,-9,1,10,-1709,-905,-15802,-543,-795,-15802
1449158,912.67,28.7,873.22,1449166,-25,25,32,-1826,-887,-15962,-518,-804,-15962
1449211,912.67,28.7,873.22,1449218,9,-7,-9,-2713,-34,-15360,-518,-804,-15360
1449263,912.67,28.7,873.22,1449271,8,20,11,-1707,-381,-16007,-518,-804,-16007
1449318,912.65,28.7,873.4,1449326,3,-3,-3,-1993,-96,-15780,-513,-856,-15780
1449369,912.64,28.7,873.49,1449377,0,2,3,-2038,-305,-15839,-513,-856,-15839
1449420,912.64,28.7,873.49,1449428,1,-1,0,-2014,-153,-15734,-513,-856,-15734
1449472,912.61,28.7,873.76,1449480,0,0,1,-2175,62,-15701,-509,-864,-15701
1449523,912.66,28.7,873.31,1449531,1,0,0,-2109,4,-15682,-509,-864,-15682
1449578,912.63,28.7,873.58,1449586,0,0,0,-2193,26,-15849,-509,-864,-15849
1449629,912.67,28.7,873.22,1449637,0,0,0,-2133,-12,-15727,-514,-845,-15727
1449680,912.66,28.7,873.31,1449689,0,0,0,-2143,65,-15804,-514,-845,-15804
1449732,912.65,28.7,873.4,1449740,0,0,0,-2142,37,-15737,-514,-845,-15737
1449785,912.66,28.7,873.31,1449795,0,0,0,-2189,37,-15820,-511,-855,-15820
1449838,912.67,28.7,873.22,1449846,0,0,0,-2130,57,-15820,-511,-855,-15820
1449889,912.66,28.7,873.31,1449897,0,0,0,-2187,51,-15770,-511,-855,-15770
1449943,912.67,28.7,873.22,1449949,0,0,0,-2128,35,-15745,-520,-847,-15745
1449994,912.66,28.7,873.31,1450002,0,0,0,-2139,25,-15760,-520,-847,-15760
1450045,912.67,28.7,873.22,1450055,0,0,0,-2175,63,-15722,-520,-847,-15722
1450100,912.65,28.7,873.4,1450108,0,0,0,-2108,81,-15757,-514,-861,-15757
1450151,912.64,28.7,873.49,1450160,0,0,0,-2112,-10,-15756,-514,-861,-15756
1450203,912.68,28.7,873.13,1450211,0,0,0,-2200,49,-15694,-514,-861,-15694
1450254,912.65,28.7,873.4,1450262,0,0,0,-2075,93,-15858,-508,-853,-15858
1450319,912.63,28.7,873.58,1450328,0,0,0,-2100,40,-15729,-508,-853,-15729
1450371,912.62,28.7,873.67,1450379,0,0,0,-2221,52,-15759,-508,-853,-15759
1450422,912.66,28.7,873.31,1450430,0,0,0,-2104,35,-15707,-513,-853,-15707
1450473,912.65,28.7,873.4,1450481,0,0,0,-2163,64,-15570,-513,-853,-15570
1450524,912.63,28.7,873.58,1450532,0,0,0,-2073,38,-15686,-513,-853,-15686
1450579,912.6,28.7,873.85,1450588,0,0,0,-2230,101,-15809,-524,-856,-15809
1450631,912.64,28.7,873.49,1450639,0,0,0,-2151,53,-15577,-524,-856,-15577
1450682,912.66,28.7,873.31,1450690,0,0,0,-2163,40,-15701,-524,-856,-15701
1450733,912.64,28.7,873.49,1450741,0,0,0,-2162,63,-15723,-515,-855,-15723
1450784,912.62,28.7,873.67,1450792,0,0,0,-2129,99,-15740,-515,-855,-15740
1450840,912.66,28.7,873.31,1450848,0,0,0,-2125,22,-15879,-515,-855,-15879
1450891,912.64,28.7,873.49,1450899,0,0,0,-2165,17,-15736,-515,-855,-15736
1450944,912.68,28.7,873.13,1450950,0,0,0,-2135,52,-15795,-517,-850,-15795
1450995,912.6,28.7,873.85,1451003,1,0,0,-2154,-7,-15690,-517,-850,-15690
1451046,912.64,28.7,873.49,1451057,0,0,0,-2130,15,-15762,-517,-850,-15762
1451102,912.67,28.7,873.22,1451108,0,0,0,-2133,2,-15753,-504,-848,-15753
1451153,912.68,28.7,873.13,1451161,0,0,0,-2100,-2,-15748,-504,-848,-15748
1451204,912.63,28.7,873.58,1451212,0,0,0,-2148,20,-15734,-504,-848,-15734
1451255,912.59,28.7,873.94,1451264,0,0,0,-2047,21,-15732,-511,-858,-15732
1451307,912.66,28.7,873.31,1451319,0,0,1,-2162,37,-15767,-511,-858,-15767
1451362,912.66,28.7,873.31,1451370,0,0,0,-2215,86,-15719,-511,-858,-15719
1451413,912.67,28.7,873.22,1451421,0,0,0,-2039,-15,-15699,-512,-853,-15699
1451464,912.68,28.7,873.13,1451472,0,0,0,-2185,76,-15950,-512,-853,-15950
1451515,912.67,28.7,873.22,1451524,0,0,0,-2085,-5,-15756,-512,-853,-15756
1451571,912.63,28.7,873.58,1451579,0,0,0,-2228,74,-15787,-504,-855,-15787
1451622,912.65,28.7,873.4,1451630,0,0,0,-2073,42,-15798,-504,-855,-15798
1451673,912.67,28.7,873.22,1451681,0,0,0,-2250,91,-15694,-504,-855,-15694
1451724,912.7,28.7,872.95,1451732,0,0,0,-2136,61,-15740,-516,-844,-15740
1451776,912.67,28.7,873.22,1451784,0,0,1,-2219,97,-15717,-516,-844,-15717
1451831,912.66,28.7,873.31,1451839,0,0,0,-2123,-22,-15870,-516,-844,-15870
1451882,912.63,28.7,873.58,1451890,0,0,0,-2162,108,-15756,-512,-856,-15756
1451933,912.68,28.7,873.13,1451941,0,0,0,-2072,5,-15821,-512,-856,-15821
1451984,912.68,28.7,873.13,1451993,0,0,0,-2194,47,-15757,-512,-856,-15757
1452038,912.66,28.7,873.31,1452044,0,0,0,-2104,60,-15624,-508,-848,-15624
1452091,912.66,28.7,873.31,1452099,0,0,0,-2083,68,-15733,-508,-848,-15733
1452144,912.62,28.7,873.67,1452150,0,0,0,-2129,16,-15741,-508,-848,-15741
1452195,912.67,28.7,873.22,1452204,0,0,0,-2111,36,-15602,-512,-848,-15602
1452247,912.6,28.7,873.85,1452255,0,0,0,-2144,18,-15763,-512,-848,-15763
1452298,912.67,28.7,873.22,1452308,0,0,0,-2132,-2,-15743,-512,-848,-15743
1452353,912.67,28.7,873.22,1452361,0,0,0,-2156,101,-15842,-512,-848,-15842
1452404,912.66,28.7,873.31,1452412,0,0,0,-2085,11,-15735,-513,-848,-15735
1452455,912.63,28.7,873.58,1452464,0,0,0,-2225,66,-15649,-513,-848,-15649
1452507,912.63,28.7,873.58,1452515,0,0,0,-2108,-26,-15780,-513,-848,-15780
1452562,912.63,28.7,873.58,1452570,0,0,0,-2145,68,-15825,-509,-862,-15825
1452613,912.65,28.7,873.4,1452621,0,0,0,-2123,3,-15732,-509,-862,-15732
1452664,912.66,28.7,873.31,1452673,0,0,0,-2089,35,-15856,-509,-862,-15856
1452716,912.67,28.7,873.22,1452724,0,0,0,-2151,56,-15682,-507,-850,-15682
1452767,912.64,28.7,873.49,1452775,0,0,0,-2141,76,-15847,-507,-850,-15847
1452822,912.67,28.7,873.22,1452830,0,0,0,-2079,-11,-15837,-507,-850,-15837
1452873,912.69,28.7,873.04,1452881,0,0,0,-2171,73,-15778,-509,-863,-15778
1452924,912.67,28.7,873.22,1452933,0,0,0,-2101,-70,-15845,-509,-863,-15845
1452976,912.62,28.7,873.67,1452984,0,0,0,-2144,48,-15743,-509,-863,-15743
1453027,912.63,28.7,873.58,1453035,0,0,1,-2160,-22,-15696,-515,-853,-15696
1453082,912.67,28.7,873.22,1453090,0,0,0,-2141,65,-15813,-515,-853,-15813
1453133,912.61,28.7,873.76,1453142,0,0,0,-2100,46,-15783,-515,-853,-15783
1453187,912.63,28.7,873.58,1453193,0,0,0,-2101,68,-15866,-504,-855,-15866
1453238,912.63,28.7,873.58,1453246,0,0,0,-2120,45,-15748,-504,-855,-15748
1453289,912.65,28.7,873.4,1453299,0,0,0,-2128,63,-15786,-504,-855,-15786
1453344,912.62,28.7,873.67,1453350,0,0,0,-2096,25,-15726,-503,-854,-15726
1453395,912.65,28.7,873.4,1453404,0,0,0,-2218,61,-15773,-503,-854,-15773
1453447,912.65,28.7,873.4,1453455,0,0,0,-2083,12,-15739,-503,-854,-15739
1453498,912.62,28.7,873.67,1453506,0,0,0,-2178,57,-15817,-508,-864,-15817
1453549,912.65,28.7,873.4,1453561,0,0,0,-2081,43,-15715,-508,-864,-15715
1453604,912.66,28.7,873.31,1453613,0,0,0,-2187,48,-15758,-508,-864,-15758
1453656,912.64,28.7,873.49,1453664,0,0,1,-2070,54,-15849,-515,-852,-15849
1453707,912.61,28.7,873.76,1453715,0,0,0,-2163,78,-15722,-515,-852,-15722
1453758,912.62,28.7,873.67,1453766,0,0,0,-2128,28,-15721,-515,-852,-15721
1453813,912.63,28.7,873.58,1453821,0,0,0,-2222,38,-15785,-515,-852,-15785
1453864,912.63,28.7,873.58,1453873,0,0,0,-2136,65,-15742,-513,-860,-15742
1453916,912.61,28.7,873.76,1453924,0,0,0,-2206,87,-15523,-513,-860,-15523
1453967,912.61,28.7,873.76,1453975,0,0,0,-2092,43,-15739,-513,-860,-15739
1454018,912.66,28.7,873.31,1454026,0,0,0,-2161,74,-15716,-509,-859,-15716
1454075,912.67,28.7,873.22,1454084,0,0,0,-2165,20,-15837,-509,-859,-15837
1454127,912.68,28.7,873.13,1454135,0,0,0,-2176,62,-15806,-509,-859,-15806
1454178,912.63,28.7,873.58,1454186,1,0,1,-2153,68,-15804,-511,-860,-15804
1454229,912.66,28.7,873.31,1454237,0,0,0,-2113,66,-15678,-511,-860,-15678
1454280,912.65,28.7,873.4,1454288,0,0,0,-2089,37,-15706,-511,-860,-15706
1454336,912.66,28.7,873.31,1454344,0,0,0,-2141,52,-15729,-509,-864,-15729
1454387,912.66,28.7,873.31,1454395,0,0,0,-2109,45,-15762,-509,-864,-15762
1454438,912.64,28.7,873.49,1454446,0,0,0,-2154,40,-15735,-509,-864,-15735
1454489,912.67,28.7,873.22,1454497,0,0,0,-2081,42,-15642,-506,-849,-15642
1454542,912.65,28.7,873.4,1454553,0,0,0,-2093,75,-15731,-506,-849,-15731
1454596,912.58,28.7,874.04,1454604,0,0,0,-2122,47,-15763,-506,-849,-15763
1454647,912.63,28.7,873.58,1454655,0,0,0,-2158,52,-15690,-512,-864,-15690
1454698,912.66,28.7,873.31,1454706,0,0,1,-2172,42,-15733,-512,-864,-15733
1454751,912.67,28.7,873.22,1454757,0,0,0,-2054,31,-15621,-512,-864,-15621
1454804,912.64,28.7,873.49,1454813,0,0,0,-2121,89,-15905,-511,-855,-15905
1454858,912.64,28.7,873.49,1454864,0,0,0,-2054,-1,-15611,-511,-855,-15611
1454909,912.61,28.7,873.76,1454917,0,0,0,-2192,96,-15836,-511,-855,-15836
1454960,912.68,28.7,873.13,1454968,0,0,0,-2102,18,-15762,-515,-850,-15762
1455011,912.64,28.7,873.49,1455020,0,0,0,-2146,78,-15855,-515,-850,-15855
1455067,912.69,28.7,873.04,1455075,0,0,0,-2136,26,-15701,-515,-850,-15701
1455118,912.56,28.7,874.21,1455126,0,0,0,-2137,38,-15700,-508,-855,-15700
1455169,912.62,28.7,873.67,1455177,0,0,0,-1881,48,-15678,-508,-855,-15678
1455220,912.68,28.7,873.13,1455228,0,0,0,-2195,53,-15646,-508,-855,-15646
1455271,912.65,28.7,873.4,1455280,0,0,0,-2111,49,-15744,-508,-855,-15744
1455327,912.65,28.7,873.4,1455335,0,0,0,-2150,51,-15774,-515,-853,-15774
1455378,912.64,28.7,873.49,1455386,0,0,0,-2066,10,-15560,-515,-853,-15560
1455429,912.62,28.7,873.67,1455437,0,0,0,-2224,68,-15772,-515,-853,-15772
1455480,912.61,28.7,873.76,1455489,0,0,0,-2132,-28,-15631,-517,-853,-15631
1455532,912.58,28.7,874.04,1455540,0,0,1,-2142,107,-15771,-517,-853,-15771
1455587,912.63,28.7,873.58,1455595,0,0,0,-2057,28,-15715,-517,-853,-15715
1455638,912.65,28.7,873.4,1455646,0,0,0,-2178,15,-15804,-517,-858,-15804
1455689,912.63,28.7,873.58,1455697,0,0,0,-2100,71,-15758,-517,-858,-15758
1455742,912.62,28.7,873.67,1455749,0,0,0,-2101,75,-15802,-517,-858,-15802
1455794,912.67,28.7,873.22,1455804,0,0,0,-2169,45,-15719,-513,-859,-15719
1455849,912.64,28.7,873.49,1455855,1,0,0,-2064,30,-15813,-513,-859,-15813
1455900,912.62,28.7,873.67,1455906,0,0,0,-2170,32,-15860,-513,-859,-15860
1455951,912.62,28.7,873.67,1455960,0,0,0,-2104,21,-15619,-510,-862,-15619
1456003,912.7,28.7,872.95,1456011,0,0,0,-2148,48,-15712,-510,-862,-15712
1456058,912.64,28.7,873.49,1456066,0,0,0,-2099,18,-15726,-510,-862,-15726
1456109,912.63,28.7,873.58,1456117,0,0,0,-2162,114,-15612,-510,-855,-15612
1456160,912.63,28.7,873.58,1456168,0,0,0,-2056,-2,-15745,-510,-855,-15745
1456211,912.67,28.7,873.22,1456220,0,0,0,-2165,114,-15860,-510,-855,-15860
1456263,912.61,28.7,873.76,1456271,0,0,0,-2064,6,-15721,-515,-861,-15721
1456318,912.64,28.7,873.49,1456326,0,0,0,-2166,71,-15734,-515,-861,-15734
1456369,912.61,28.7,873.76,1456377,0,0,0,-2124,95,-15667,-515,-861,-15667
1456420,912.65,28.7,873.4,1456429,0,0,0,-2140,50,-15776,-510,-859,-15776
1456472,912.65,28.7,873.4,1456480,0,0,0,-2165,77,-15678,-510,-859,-15678
1456523,912.68,28.7,873.13,1456531,0,0,0,-2111,62,-15737,-510,-859,-15737
1456578,912.62,28.7,873.67,1456586,0,0,0,-2146,21,-15629,-507,-871,-15629
1456629,912.64,28.7,873.49,1456637,0,0,0,-2165,62,-15776,-507,-871,-15776
1456680,912.69,28.7,873.04,1456689,0,0,0,-2143,46,-15752,-507,-871,-15752
1456732,912.68,28.7,873.13,1456740,0,0,0,-2137,67,-15744,-507,-871,-15744
1456783,912.67,28.7,873.22,1456795,0,0,0,-2204,46,-15689,-513,-853,-15689
1456838,912.64,28.7,873.49,1456846,0,0,0,-2243,-217,-15725,-513,-853,-15725
1456889,912.63,28.7,873.58,1456898,1,0,0,-1795,227,-15546,-513,-853,-15546
1456943,912.66,28.7,873.31,1456949,0,0,1,-2280,160,-15920,-511,-854,-15920
1456994,912.64,28.7,873.49,1457002,1,0,0,-1916,-246,-15708,-511,-854,-15708
1457045,912.62,28.7,873.67,1457055,0,0,0,-2145,210,-15768,-511,-854,-15768
1457100,912.65,28.7,873.4,1457108,0,0,0,-2061,9,-15865,-515,-850,-15865
1457152,912.63,28.7,873.58,1457160,0,0,0,-2210,101,-15771,-515,-850,-15771
1457203,912.59,28.7,873.94,1457211,0,0,0,-2116,16,-15614,-515,-850,-15614
1457254,912.6,28.7,873.85,1457262,0,0,0,-2140,135,-15742,-505,-852,-15742
1457309,912.66,28.7,873.31,1457317,0,0,0,-2096,-33,-15698,-505,-852,-15698
1457360,912.61,28.7,873.76,1457369,0,0,0,-2091,15,-15879,-505,-852,-15879
1457412,912.61,28.7,873.76,1457420,0,0,0,-2142,73,-15815,-508,-864,-15815
1457463,912.65,28.7,873.4,1457471,0,0,0,-2156,77,-15822,-508,-864,-15822
1457514,912.63,28.7,873.58,1457522,0,0,0,-2072,27,-15740,-508,-864,-15740
1457569,912.63,28.7,873.58,1457577,0,0,0,-2083,36,-15672,-519,-850,-15672
1457620,912.62,28.7,873.67,1457629,0,0,0,-2126,25,-15748,-519,-850,-15748
1457672,912.64,28.7,873.49,1457680,0,0,0,-2133,2,-15750,-519,-850,-15750
